sizeMap; possibleActions; possibleStates; initialQValues; learningMethod; selectionMethod; numberOfTasks; numberOfEpisodes; softmax_baselineUsed; softmax_temperature; UCB_c; eGreedy_epsilon_initial; eGreedy_epsilon_final; qLearning_alpha; qLearning_gamma; qLearning_lambda; taskNumber; episodeNumber; episodeStepTime; optimalAction; lastState; actionInLastState; newState; averageReward; RMS; percentageOfChosenOptimalActionsPerEpisode; percentageOfChosenActionsPerEpisode; victories;
;;;;;;;;;;;;;;;;19;26;1154;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;3.54978354978355;23.20346_10.38961_23.80952_2.5974_3.37662_31.08225_1.99134_3.54978;1;
;;;;;;;;;;;;;;;;19;27;625;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;16.61341853035144;28.91374_1.75719_2.71565_17.09265_28.27476_1.75719_2.8754_16.61342;1;
;;;;;;;;;;;;;;;;19;28;1787;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;14.149888143176733;14.26174_0.783_33.16555_2.29306_13.31096_13.47875_8.55705_14.14989;1;
;;;;;;;;;;;;;;;;19;29;1669;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;2.155688622754491;7.72455_37.90419_2.51497_1.85629_7.78443_38.08383_1.97605_2.15569;1;
;;;;;;;;;;;;;;;;19;30;394;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;8.10126582278481;10.37975_8.60759_25.31646_2.27848_17.46835_6.83544_21.01266_8.10127;1;
;;;;;;;;;;;;;;;;19;31;454;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;5.4945054945054945;9.23077_26.37363_9.67033_2.41758_14.28571_24.17582_8.35165_5.49451;1;
;;;;;;;;;;;;;;;;19;32;1678;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;1.6081000595592614;10.42287_33.88922_3.99047_1.6081_10.66111_33.59142_4.22871_1.6081;1;
;;;;;;;;;;;;;;;;19;33;109;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;3.6363636363636362;8.18182_27.27273_7.27273_8.18182_7.27273_21.81818_16.36364_3.63636;1;
;;;;;;;;;;;;;;;;19;34;2189;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;4.885844748858448;2.10046_37.53425_5.2968_4.74886_2.78539_36.89498_5.75342_4.88584;1;
;;;;;;;;;;;;;;;;19;35;296;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;1.3468013468013469;0.6734_38.04714_10.43771_0.3367_2.0202_37.37374_9.76431_1.3468;1;
;;;;;;;;;;;;;;;;19;36;823;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.4;-1.0;0.970873786407767;12.37864_28.2767_8.37379_1.21359_12.13592_28.15534_8.49515_0.97087;0;
;;;;;;;;;;;;;;;;19;37;2041;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;1.0284035259549462;8.42311_29.1381_10.82272_1.27326_9.20666_28.06072_12.04701_1.0284;1;
;;;;;;;;;;;;;;;;19;38;1912;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;1.8295870360690016;14.00941_26.39833_8.36383_1.25457_14.06168_26.86879_7.2138_1.82959;1;
;;;;;;;;;;;;;;;;19;39;694;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;1.0071942446043165;27.48201_1.43885_13.81295_14.53237_13.09353_2.15827_26.47482_1.00719;1;
;;;;;;;;;;;;;;;;19;40;422;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.09999999999999998;-1.0;1.1820330969267139;21.513_5.43735_21.98582_0.94563_21.98582_4.72813_22.22222_1.18203;0;
;;;;;;;;;;;;;;;;19;41;280;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;3.9145907473309607;34.1637_5.33808_8.18505_0.71174_37.72242_4.62633_5.33808_3.91459;1;
;;;;;;;;;;;;;;;;19;42;681;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;2.0527859237536656;3.07918_42.37537_1.6129_3.07918_2.93255_41.20235_3.66569_2.05279;1;
;;;;;;;;;;;;;;;;19;43;238;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.30000000000000004;-1.0;1.2552301255230125;10.04184_31.38075_10.04184_2.51046_2.92887_36.82008_5.02092_1.25523;0;
;;;;;;;;;;;;;;;;19;44;2509;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;2.8286852589641436;15.57769_23.58566_13.8247_0.91633_7.80876_33.18725_2.27092_2.82869;1;
;;;;;;;;;;;;;;;;19;45;381;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;6.020942408376963;10.20942_25.39267_9.42408_5.75916_8.90052_26.43979_7.8534_6.02094;1;
;;;;;;;;;;;;;;;;19;46;621;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.20000000000000007;-1.0;1.607717041800643;2.89389_43.08682_2.73312_1.92926_1.92926_43.56913_2.2508_1.60772;0;
;;;;;;;;;;;;;;;;19;47;285;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;4.895104895104895;34.96503_1.74825_9.79021_4.8951_32.51748_3.84615_7.34266_4.8951;1;
;;;;;;;;;;;;;;;;19;48;523;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;1.3358778625954197;23.0916_22.70992_3.81679_1.14504_21.75573_24.0458_2.09924_1.33588;1;
;;;;;;;;;;;;;;;;19;49;570;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;2.4518388791593697;20.31524_15.76182_19.61471_2.45184_4.37828_31.52364_3.50263_2.45184;1;
;;;;;;;;;;;;;;;;19;50;243;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.4;-1.0;0.819672131147541;4.91803_3.68852_40.16393_1.22951_5.7377_2.04918_41.39344_0.81967;0;
;;;;;;;;;;;;;;;;19;51;67;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;13.235294117647058;13.23529_11.76471_14.70588_5.88235_25.0_5.88235_10.29412_13.23529;1;
;;;;;;;;;;;;;;;;19;52;100;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;4.9504950495049505;8.91089_18.81188_9.90099_10.89109_12.87129_6.93069_26.73267_4.9505;1;
;;;;;;;;;;;;;;;;19;53;202;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;4.926108374384237;11.82266_14.77833_12.31527_9.35961_16.25616_5.41872_25.12315_4.92611;1;
;;;;;;;;;;;;;;;;19;54;937;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.09999999999999998;-1.0;0.6396588486140725;1.70576_44.98934_2.77186_0.85288_1.17271_45.09595_2.77186_0.63966;0;
;;;;;;;;;;;;;;;;19;55;513;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;2.529182879377432;21.20623_0.77821_18.48249_17.89883_4.66926_1.55642_32.87938_2.52918;1;
;;;;;;;;;;;;;;;;19;56;878;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;1.3651877133105803;18.5438_1.47895_22.41183_14.78953_4.32309_2.16155_34.92605_1.36519;1;
;;;;;;;;;;;;;;;;19;57;1654;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;0.6646525679758308;2.05438_40.42296_6.40483_1.69184_0.96677_40.36254_7.43202_0.66465;1;
;;;;;;;;;;;;;;;;19;58;927;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;0.43103448275862066;19.61207_1.61638_32.21983_1.2931_10.23707_9.91379_24.67672_0.43103;1;
;;;;;;;;;;;;;;;;19;59;142;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.4;-1.0;9.79020979020979;22.37762_6.29371_8.39161_16.08392_16.78322_4.1958_16.08392_9.79021;0;
;;;;;;;;;;;;;;;;19;60;272;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;9.157509157509157;11.72161_16.11722_9.89011_3.663_29.67033_3.2967_16.48352_9.15751;1;
;;;;;;;;;;;;;;;;19;61;604;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;2.479338842975207;3.1405_42.47934_1.98347_2.80992_2.64463_42.47934_1.98347_2.47934;1;
;;;;;;;;;;;;;;;;19;62;38;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;7.6923076923076925;5.12821_25.64103_10.25641_5.12821_12.82051_15.38462_17.94872_7.69231;0;
;;;;;;;;;;;;;;;;19;63;795;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.20000000000000007;-1.0;2.2613065326633164;1.50754_44.59799_2.76382_0.75377_2.38693_44.97487_0.75377_2.26131;0;
;;;;;;;;;;;;;;;;19;64;55;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;8.928571428571429;8.92857_16.07143_19.64286_7.14286_7.14286_16.07143_16.07143_8.92857;1;
;;;;;;;;;;;;;;;;19;65;59;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;8.333333333333334;13.33333_13.33333_15.0_11.66667_10.0_11.66667_16.66667_8.33333;1;
;;;;;;;;;;;;;;;;19;66;40;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;4.878048780487805;4.87805_31.70732_12.19512_2.43902_4.87805_31.70732_7.31707_4.87805;1;
;;;;;;;;;;;;;;;;19;67;434;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;3.218390804597701;27.12644_15.63218_4.5977_1.37931_29.88506_14.48276_3.67816_3.21839;1;
;;;;;;;;;;;;;;;;19;68;1587;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;8.438287153652393;7.30479_22.29219_22.35516_0.44081_2.64484_34.88665_1.63728_8.43829;1;
;;;;;;;;;;;;;;;;19;69;743;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;1.478494623655914;27.15054_19.22043_2.55376_1.34409_26.88172_19.48925_1.88172_1.47849;1;
;;;;;;;;;;;;;;;;19;70;93;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;9.574468085106384;14.89362_11.70213_12.76596_12.76596_11.70213_9.57447_17.02128_9.57447;1;
;;;;;;;;;;;;;;;;19;71;132;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;10.526315789473685;15.78947_12.78195_9.02256_12.78195_16.54135_9.02256_13.53383_10.52632;1;
;;;;;;;;;;;;;;;;19;72;771;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;2.0725388601036268;4.40415_40.93264_2.33161_3.49741_2.20207_41.58031_2.97927_2.07254;1;
;;;;;;;;;;;;;;;;19;73;1116;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;0.8057296329453895;3.8496_18.80036_26.76813_1.43241_2.23814_19.60609_26.49955_0.80573;1;
;;;;;;;;;;;;;;;;19;74;816;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;1.8359853121175032;23.37821_22.39902_2.20318_1.34639_24.9694_21.17503_2.69278_1.83599;1;
;;;;;;;;;;;;;;;;19;75;1563;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;0.959079283887468;2.36573_44.43734_1.6624_1.79028_1.91816_43.92583_2.94118_0.95908;1;
;;;;;;;;;;;;;;;;19;76;229;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;6.086956521739131;27.3913_6.52174_9.13043_6.52174_28.69565_3.91304_11.73913_6.08696;1;
;;;;;;;;;;;;;;;;19;77;295;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;10.472972972972974;21.95946_9.12162_8.10811_8.78378_26.68919_5.74324_9.12162_10.47297;1;
;;;;;;;;;;;;;;;;19;78;549;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;5.636363636363637;22.90909_2.72727_19.27273_4.36364_24.72727_2.0_18.36364_5.63636;1;
;;;;;;;;;;;;;;;;19;79;1296;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;2.6214340786430226;3.08404_39.47571_5.31997_1.61912_4.16345_39.24441_4.47186_2.62143;1;
;;;;;;;;;;;;;;;;19;80;685;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;2.0408163265306123;3.207_35.1312_9.62099_1.6035_4.22741_34.25656_9.91254_2.04082;1;
;;;;;;;;;;;;;;;;19;81;1377;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;1.3788098693759072;6.96662_23.58491_19.44848_1.95936_3.12046_26.77794_16.76343_1.37881;1;
;;;;;;;;;;;;;;;;19;82;704;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;1.702127659574468;38.01418_4.39716_5.53191_3.5461_35.1773_5.24823_6.38298_1.70213;1;
;;;;;;;;;;;;;;;;19;83;862;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;8.690614136732329;15.52723_15.52723_16.1066_7.30012_6.83662_25.49247_4.51912_8.69061;1;
;;;;;;;;;;;;;;;;19;84;1133;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;1.763668430335097;28.92416_2.6455_15.52028_2.20459_30.42328_0.5291_17.98942_1.76367;1;
;;;;;;;;;;;;;;;;19;85;322;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;10.8359133126935;21.67183_4.64396_18.57585_11.14551_10.21672_15.47988_7.43034_10.83591;1;
;;;;;;;;;;;;;;;;19;86;1689;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.30000000000000004;-1.0;1.5384615384615385;4.7929_34.91124_8.69822_1.77515_4.55621_34.85207_8.87574_1.53846;0;
;;;;;;;;;;;;;;;;19;87;397;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.4;-1.0;6.28140703517588;30.65327_4.27136_8.79397_6.78392_30.15075_4.0201_9.04523_6.28141;0;
;;;;;;;;;;;;;;;;19;88;1079;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;2.8703703703703702;12.03704_1.85185_36.85185_2.96296_4.72222_8.88889_29.81481_2.87037;1;
;;;;;;;;;;;;;;;;19;89;424;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;2.588235294117647;24.94118_5.17647_22.58824_5.41176_8.94118_17.88235_12.47059_2.58824;1;
;;;;;;;;;;;;;;;;19;90;1004;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;2.6865671641791047;6.56716_35.42289_6.66667_2.58706_4.27861_37.71144_4.0796_2.68657;1;
;;;;;;;;;;;;;;;;19;91;160;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;2.484472049689441;4.96894_6.21118_35.40373_3.10559_6.21118_3.10559_38.50932_2.48447;1;
;;;;;;;;;;;;;;;;19;92;850;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;7.990599294947121;2.23267_37.13278_2.46769_8.10811_2.58519_36.54524_2.93772_7.9906;1;
;;;;;;;;;;;;;;;;19;93;2737;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.30000000000000004;-1.0;4.528853177501826;26.04091_1.78963_25.56611_3.28707_12.74653_16.28926_9.75164_4.52885;0;
;;;;;;;;;;;;;;;;19;94;520;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;3.6468330134357005;15.35509_28.40691_3.64683_2.11132_16.50672_28.59885_1.72745_3.64683;1;
;;;;;;;;;;;;;;;;19;95;1014;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;4.236453201970443;16.4532_16.65025_13.49754_3.25123_16.84729_17.04433_12.0197_4.23645;1;
;;;;;;;;;;;;;;;;19;96;509;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;0.9803921568627451;25.4902_1.56863_22.7451_0.98039_24.11765_2.54902_21.56863_0.98039;1;
;;;;;;;;;;;;;;;;19;97;260;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;4.21455938697318;16.4751_4.5977_28.35249_1.91571_14.17625_8.81226_21.45594_4.21456;1;
;;;;;;;;;;;;;;;;19;98;433;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;3.686635944700461;4.83871_18.66359_23.96313_1.15207_7.8341_17.97235_21.8894_3.68664;1;
;;;;;;;;;;;;;;;;19;99;265;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;0.7518796992481203;33.45865_3.38346_12.03008_1.8797_32.33083_2.63158_13.53383_0.75188;1;

;;;;;;;;;;;;;;;;20;0;241;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.30000000000000004;-1.0;2.0661157024793386;4.54545_4.95868_38.01653_2.47934_4.95868_3.71901_39.2562_2.06612;0;
;;;;;;;;;;;;;;;;20;1;31;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.7;-1.0;15.625;15.625_6.25_15.625_12.5_18.75_3.125_12.5_15.625;0;
;;;;;;;;;;;;;;;;20;2;283;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;5.633802816901408;7.74648_7.04225_29.57746_5.28169_8.80282_5.6338_30.28169_5.6338;1;
;;;;;;;;;;;;;;;;20;3;822;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.09999999999999998;-1.0;12.879708383961118;5.4678_8.74848_32.07776_3.15917_6.68287_17.13244_13.85176_12.87971;0;
;;;;;;;;;;;;;;;;20;4;69;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.4;-1.0;12.857142857142858;14.28571_11.42857_12.85714_14.28571_10.0_12.85714_11.42857_12.85714;0;
