sizeMap; possibleActions; possibleStates; initialQValues; learningMethod; selectionMethod; numberOfTasks; numberOfEpisodes; softmax_baselineUsed; softmax_temperature; UCB_c; eGreedy_epsilon_initial; eGreedy_epsilon_final; qLearning_alpha; qLearning_gamma; qLearning_lambda; taskNumber; episodeNumber; episodeStepTime; optimalAction; lastState; actionInLastState; newState; averageReward; RMS; percentageOfChosenOptimalActionsPerEpisode; percentageOfChosenActionsPerEpisode; victories;
;;;;;;;;;;;;;;;;17;32;166;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;2.9940119760479043;37.12575_3.59281_6.58683_4.79042_33.53293_4.19162_7.18563_2.99401;1;
;;;;;;;;;;;;;;;;17;33;30;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.5;-1.0;9.67741935483871;16.12903_16.12903_6.45161_12.90323_19.35484_6.45161_12.90323_9.67742;0;
;;;;;;;;;;;;;;;;17;34;96;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;3.0927835051546393;25.7732_7.21649_12.37113_8.24742_19.58763_6.18557_17.52577_3.09278;0;
;;;;;;;;;;;;;;;;17;35;659;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.4;-1.0;2.272727272727273;13.48485_25.90909_10.75758_5.45455_2.57576_33.48485_6.06061_2.27273;0;
;;;;;;;;;;;;;;;;17;36;1696;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;5.598114319387154;3.77136_6.36417_33.58869_7.66058_1.0607_6.89452_35.06187_5.59811;1;
;;;;;;;;;;;;;;;;17;37;109;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.4;-1.0;1.8181818181818181;16.36364_25.45455_9.09091_1.81818_12.72727_28.18182_4.54545_1.81818;0;
;;;;;;;;;;;;;;;;17;38;729;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;1.2328767123287672;1.78082_1.36986_46.16438_0.68493_1.91781_1.50685_45.34247_1.23288;1;
;;;;;;;;;;;;;;;;17;39;1015;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;1.968503937007874;2.3622_36.3189_9.54724_1.77165_2.55906_36.22047_9.25197_1.9685;1;
;;;;;;;;;;;;;;;;17;40;41;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;11.904761904761905;9.52381_16.66667_16.66667_9.52381_9.52381_14.28571_11.90476_11.90476;0;
;;;;;;;;;;;;;;;;17;41;374;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.09999999999999998;-1.0;4.533333333333333;2.93333_36.0_6.13333_4.53333_4.0_34.4_7.46667_4.53333;0;
;;;;;;;;;;;;;;;;17;42;382;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;11.74934725848564;25.58747_3.65535_11.48825_12.79373_18.79896_8.87728_7.04961_11.74935;1;
;;;;;;;;;;;;;;;;17;43;131;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;10.606060606060606;21.9697_6.81818_10.60606_15.15152_14.39394_9.09091_11.36364_10.60606;0;
;;;;;;;;;;;;;;;;17;44;207;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;3.3653846153846154;8.17308_5.76923_35.09615_3.84615_2.88462_10.09615_30.76923_3.36538;1;
;;;;;;;;;;;;;;;;17;45;873;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;2.1739130434782608;19.10755_11.89931_18.19222_1.94508_16.93364_14.07323_15.67506_2.17391;1;
;;;;;;;;;;;;;;;;17;46;52;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;7.547169811320755;16.98113_9.43396_13.20755_15.09434_11.32075_3.77358_22.64151_7.54717;0;
;;;;;;;;;;;;;;;;17;47;390;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;0.5115089514066496;40.15345_2.8133_8.4399_1.27877_35.03836_6.90537_4.85934_0.51151;1;
;;;;;;;;;;;;;;;;17;48;22;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;4.3478260869565215;13.04348_21.73913_8.69565_4.34783_17.3913_13.04348_17.3913_4.34783;0;
;;;;;;;;;;;;;;;;17;49;43;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;9.090909090909092;4.54545_15.90909_18.18182_13.63636_4.54545_9.09091_25.0_9.09091;0;
;;;;;;;;;;;;;;;;17;50;412;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;0.9685230024213075;42.61501_5.08475_1.69492_0.96852_42.37288_5.08475_1.21065_0.96852;1;
;;;;;;;;;;;;;;;;17;51;187;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;10.106382978723405;29.25532_3.19149_8.51064_9.57447_29.25532_3.19149_6.91489_10.10638;0;
;;;;;;;;;;;;;;;;17;52;39;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;5.0;30.0_5.0_10.0_10.0_22.5_7.5_10.0_5.0;0;
;;;;;;;;;;;;;;;;17;53;18;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.7;-1.0;5.2631578947368425;26.31579_10.52632_15.78947_5.26316_15.78947_10.52632_10.52632_5.26316;0;
;;;;;;;;;;;;;;;;17;54;341;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;1.7543859649122806;33.62573_9.35673_5.55556_4.09357_28.94737_11.40351_5.26316_1.75439;0;
;;;;;;;;;;;;;;;;17;55;1293;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;1.0819165378670788;23.10665_12.44204_15.91963_1.77743_16.69243_18.08346_10.89645_1.08192;1;
;;;;;;;;;;;;;;;;17;56;48;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;12.244897959183673;18.36735_8.16327_8.16327_20.40816_12.2449_6.12245_14.28571_12.2449;0;
;;;;;;;;;;;;;;;;17;57;194;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;7.6923076923076925;16.92308_13.84615_11.28205_8.20513_16.92308_12.30769_12.82051_7.69231;0;
;;;;;;;;;;;;;;;;17;58;1196;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;3.4252297410192147;3.92648_24.81203_18.12865_3.1746_4.01003_24.89557_17.6274_3.42523;1;
;;;;;;;;;;;;;;;;17;59;604;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;5.454545454545454;17.68595_20.16529_8.26446_4.29752_17.02479_21.81818_5.28926_5.45455;1;
;;;;;;;;;;;;;;;;17;60;400;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;4.239401496259352;5.23691_36.40898_4.48878_4.48878_3.99002_37.15711_3.99002_4.2394;0;
;;;;;;;;;;;;;;;;17;61;591;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;0.6756756756756757;23.31081_2.19595_25.16892_0.16892_21.79054_4.05405_22.63514_0.67568;1;
;;;;;;;;;;;;;;;;17;62;1264;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;0.3952569169960474;37.94466_4.82213_7.27273_0.23715_37.47036_5.29644_6.56126_0.39526;1;
;;;;;;;;;;;;;;;;17;63;878;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;1.9340159271899886;40.95563_3.52673_5.34699_2.16155_37.0876_6.9397_2.04778_1.93402;1;
;;;;;;;;;;;;;;;;17;64;122;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;5.691056910569106;3.25203_32.52033_8.13008_4.87805_5.69106_30.0813_9.7561_5.69106;0;
;;;;;;;;;;;;;;;;17;65;731;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.30000000000000004;-1.0;3.6885245901639343;4.64481_12.84153_28.4153_3.14208_6.8306_11.06557_29.37158_3.68852;0;
;;;;;;;;;;;;;;;;17;66;51;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;13.461538461538462;17.30769_3.84615_19.23077_11.53846_15.38462_7.69231_11.53846_13.46154;0;
;;;;;;;;;;;;;;;;17;67;228;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;5.676855895196507;37.99127_1.31004_7.42358_4.36681_36.24454_3.49345_3.49345_5.67686;0;
;;;;;;;;;;;;;;;;17;68;48;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.8;-1.0;12.244897959183673;10.20408_8.16327_24.4898_8.16327_10.20408_10.20408_16.32653_12.2449;0;
;;;;;;;;;;;;;;;;17;69;193;LEFT_UP;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_1.0_1.0;RIGHT;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;3.0927835051546393;3.09278_0.51546_45.87629_1.03093_3.09278_2.06186_41.23711_3.09278;0;
;;;;;;;;;;;;;;;;17;70;501;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;12.151394422310757;15.33865_12.3506_15.73705_12.3506_4.18327_23.10757_4.78088_12.15139;0;
;;;;;;;;;;;;;;;;17;71;376;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;8.753315649867375;29.70822_5.03979_8.75332_5.03979_33.1565_5.03979_4.50928_8.75332;1;
;;;;;;;;;;;;;;;;17;72;607;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;15.953947368421053;2.79605_14.47368_30.75658_2.63158_1.64474_28.61842_3.125_15.95395;1;
;;;;;;;;;;;;;;;;17;73;389;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;1.2820512820512822;30.0_2.82051_28.71795_1.79487_3.58974_28.46154_3.33333_1.28205;1;
;;;;;;;;;;;;;;;;17;74;643;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.09999999999999998;-1.0;3.4161490683229814;14.44099_25.7764_7.29814_1.86335_15.83851_25.62112_5.74534_3.41615;0;
;;;;;;;;;;;;;;;;17;75;438;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;2.733485193621868;3.41686_41.23007_3.41686_2.05011_3.64465_41.45786_2.05011_2.73349;1;
;;;;;;;;;;;;;;;;17;76;647;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;1.3888888888888888;41.66667_1.54321_7.71605_6.79012_26.54321_11.11111_3.24074_1.38889;1;
;;;;;;;;;;;;;;;;17;77;462;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;3.239740820734341;14.25486_26.78186_5.18359_4.10367_13.82289_25.91793_6.69546_3.23974;1;
;;;;;;;;;;;;;;;;17;78;97;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;7.142857142857143;8.16327_21.42857_12.2449_8.16327_9.18367_17.34694_16.32653_7.14286;1;
;;;;;;;;;;;;;;;;17;79;238;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;4.602510460251046;6.27615_32.63598_7.53138_2.92887_7.94979_31.79916_6.27615_4.60251;1;
;;;;;;;;;;;;;;;;17;80;761;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;4.4619422572178475;29.39633_11.54856_4.46194_4.98688_28.74016_11.41732_4.98688_4.46194;1;
;;;;;;;;;;;;;;;;17;81;1436;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;1.3221990257480862;18.71955_17.60612_9.25539_8.07237_11.55184_17.95407_15.51844_1.3222;1;
;;;;;;;;;;;;;;;;17;82;1414;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;1.696113074204947;23.67491_21.69611_2.82686_1.69611_24.02827_21.27208_3.10954_1.69611;1;
;;;;;;;;;;;;;;;;17;83;146;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;5.442176870748299;2.04082_37.41497_6.80272_2.04082_5.44218_37.41497_3.40136_5.44218;0;
;;;;;;;;;;;;;;;;17;84;322;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;0.30959752321981426;34.36533_3.40557_11.14551_17.02786_2.78638_17.64706_13.31269_0.3096;1;
;;;;;;;;;;;;;;;;17;85;27;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;3.5714285714285716;14.28571_25.0_10.71429_7.14286_7.14286_21.42857_10.71429_3.57143;0;
;;;;;;;;;;;;;;;;17;86;580;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;3.270223752151463;30.63683_12.73666_4.47504_1.89329_31.49742_13.0809_2.40964_3.27022;1;
;;;;;;;;;;;;;;;;17;87;83;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.4;-1.0;1.1904761904761905;33.33333_4.7619_11.90476_2.38095_30.95238_4.7619_10.71429_1.19048;0;
;;;;;;;;;;;;;;;;17;88;718;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;13.073713490959666;3.61613_1.5299_44.22809_1.66898_1.80807_14.60362_19.47149_13.07371;0;
;;;;;;;;;;;;;;;;17;89;48;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;4.081632653061225;8.16327_24.4898_10.20408_6.12245_14.28571_12.2449_20.40816_4.08163;0;
;;;;;;;;;;;;;;;;17;90;40;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;24.390243902439025;7.31707_2.43902_24.39024_12.19512_14.63415_2.43902_12.19512_24.39024;0;
;;;;;;;;;;;;;;;;17;91;322;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.4;-1.0;6.811145510835913;32.19814_4.02477_6.19195_7.73994_32.19814_2.47678_8.35913_6.81115;0;
;;;;;;;;;;;;;;;;17;92;27;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;0.0;42.85714_0.0_7.14286_14.28571_17.85714_3.57143_14.28571_0.0;0;
;;;;;;;;;;;;;;;;17;93;991;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;3.3266129032258065;3.42742_36.49194_8.77016_1.31048_3.52823_38.30645_4.83871_3.32661;1;
;;;;;;;;;;;;;;;;17;94;209;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;6.666666666666667;27.61905_3.80952_12.85714_7.14286_25.2381_4.7619_11.90476_6.66667;0;
;;;;;;;;;;;;;;;;17;95;81;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.20000000000000007;-1.0;2.4390243902439024;15.85366_9.7561_18.29268_9.7561_10.97561_6.09756_26.82927_2.43902;0;
;;;;;;;;;;;;;;;;17;96;123;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;6.451612903225806;20.16129_4.03226_20.96774_7.25806_16.93548_5.64516_18.54839_6.45161;1;
;;;;;;;;;;;;;;;;17;97;145;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;4.794520547945205;8.21918_27.39726_8.90411_6.84932_6.84932_26.0274_10.9589_4.79452;0;
;;;;;;;;;;;;;;;;17;98;880;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;3.6322360953461974;7.37798_23.83655_15.3235_4.88082_4.6538_25.19864_15.09648_3.63224;1;
;;;;;;;;;;;;;;;;17;99;159;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;4.375;4.375_33.75_10.0_1.875_5.625_34.375_5.625_4.375;0;

;;;;;;;;;;;;;;;;18;0;193;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;4.123711340206185;8.24742_6.18557_30.92784_4.63918_8.24742_5.15464_32.47423_4.12371;0;
;;;;;;;;;;;;;;;;18;1;86;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;3.4482758620689653;5.74713_14.94253_26.43678_4.5977_4.5977_12.64368_27.58621_3.44828;0;
;;;;;;;;;;;;;;;;18;2;349;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.09999999999999998;-1.0;4.0;10.0_1.71429_35.42857_3.42857_9.14286_2.57143_33.71429_4.0;0;
;;;;;;;;;;;;;;;;18;3;51;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;3.8461538461538463;25.0_5.76923_17.30769_3.84615_23.07692_3.84615_17.30769_3.84615;0;
;;;;;;;;;;;;;;;;18;4;246;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;5.2631578947368425;23.88664_5.66802_23.88664_4.8583_8.09717_21.45749_6.88259_5.26316;1;
;;;;;;;;;;;;;;;;18;5;83;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.4;-1.0;7.142857142857143;4.7619_32.14286_5.95238_3.57143_14.28571_25.0_7.14286_7.14286;0;
;;;;;;;;;;;;;;;;18;6;19;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;10.0;15.0_20.0_5.0_10.0_25.0_10.0_5.0_10.0;0;
;;;;;;;;;;;;;;;;18;7;451;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;3.982300884955752;7.52212_11.50442_28.53982_3.53982_5.75221_13.49558_25.66372_3.9823;1;
;;;;;;;;;;;;;;;;18;8;308;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;7.119741100323624;25.88997_5.82524_11.65049_5.17799_29.12621_3.8835_11.32686_7.11974;1;
;;;;;;;;;;;;;;;;18;9;1378;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;1.8854242204496012;9.64467_32.48731_4.78608_4.64104_6.6715_32.63234_7.25163_1.88542;1;
;;;;;;;;;;;;;;;;18;10;596;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;8.710217755443885;9.38023_21.77554_16.41541_2.51256_9.54774_27.63819_4.0201_8.71022;1;
;;;;;;;;;;;;;;;;18;11;1119;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;2.5;1.78571_22.5_23.30357_2.58929_1.60714_22.5_23.21429_2.5;1;
