sizeMap; possibleActions; possibleStates; initialQValues; learningMethod; selectionMethod; numberOfTasks; numberOfEpisodes; softmax_baselineUsed; softmax_temperature; UCB_c; eGreedy_epsilon_initial; eGreedy_epsilon_final; qLearning_alpha; qLearning_gamma; qLearning_lambda; taskNumber; episodeNumber; episodeStepTime; optimalAction; lastState; actionInLastState; newState; averageReward; RMS; percentageOfChosenOptimalActionsPerEpisode; percentageOfChosenActionsPerEpisode; victories;
;;;;;;;;;;;;;;;;61;30;70;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;5.633802816901408;26.76056_2.8169_19.71831_7.04225_15.49296_12.67606_9.85915_5.6338;0;
;;;;;;;;;;;;;;;;61;31;297;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;4.697986577181208;24.83221_4.36242_20.4698_4.02685_17.78523_11.4094_12.41611_4.69799;1;
;;;;;;;;;;;;;;;;61;32;86;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;8.045977011494253;8.04598_1.14943_37.93103_5.74713_4.5977_6.89655_27.58621_8.04598;0;
;;;;;;;;;;;;;;;;61;33;195;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;11.224489795918368;12.7551_4.59184_29.08163_5.61224_9.69388_12.2449_14.79592_11.22449;0;
;;;;;;;;;;;;;;;;61;34;421;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.20000000000000007;-1.0;9.47867298578199;17.77251_2.60664_19.43128_13.98104_10.42654_4.9763_21.32701_9.47867;0;
;;;;;;;;;;;;;;;;61;35;119;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;10.833333333333334;14.16667_6.66667_18.33333_12.5_12.5_6.66667_18.33333_10.83333;0;
;;;;;;;;;;;;;;;;61;36;58;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;15.254237288135593;11.86441_11.86441_16.94915_8.47458_16.94915_10.16949_8.47458_15.25424;0;
;;;;;;;;;;;;;;;;61;37;185;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;10.75268817204301;13.97849_5.37634_23.11828_6.98925_16.12903_6.45161_17.2043_10.75269;0;
;;;;;;;;;;;;;;;;61;38;259;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;7.6923076923076925;9.61538_13.07692_18.07692_10.0_8.46154_11.15385_21.92308_7.69231;1;
;;;;;;;;;;;;;;;;61;39;82;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.9;-1.0;2.4096385542168677;15.66265_8.43373_31.3253_1.20482_3.61446_20.48193_16.86747_2.40964;1;
;;;;;;;;;;;;;;;;61;40;108;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;3.669724770642202;20.18349_7.33945_24.77064_5.50459_5.50459_19.26606_13.76147_3.66972;1;
;;;;;;;;;;;;;;;;61;41;149;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;10.0;15.33333_5.33333_16.66667_13.33333_14.0_3.33333_22.0_10.0;0;
;;;;;;;;;;;;;;;;61;42;150;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;5.960264900662252;3.31126_35.09934_6.62252_1.3245_11.25828_31.12583_5.29801_5.96026;1;
;;;;;;;;;;;;;;;;61;43;19;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;15.0;5.0_20.0_15.0_15.0_5.0_20.0_5.0_15.0;0;
;;;;;;;;;;;;;;;;61;44;151;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;12.5;11.84211_9.86842_17.10526_6.57895_21.71053_5.92105_14.47368_12.5;0;
;;;;;;;;;;;;;;;;61;45;58;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;25.423728813559322;8.47458_10.16949_6.77966_25.42373_10.16949_6.77966_6.77966_25.42373;0;
;;;;;;;;;;;;;;;;61;46;82;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;14.457831325301205;15.66265_9.63855_7.22892_16.86747_19.27711_3.61446_13.25301_14.45783;0;
;;;;;;;;;;;;;;;;61;47;245;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;8.130081300813009;15.04065_6.91057_17.07317_10.56911_16.66667_2.43902_23.17073_8.13008;1;
;;;;;;;;;;;;;;;;61;48;167;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;4.166666666666667;17.2619_11.90476_11.90476_8.33333_19.04762_4.7619_22.61905_4.16667;1;
;;;;;;;;;;;;;;;;61;49;116;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;8.547008547008547;11.11111_5.12821_27.35043_5.98291_12.82051_5.98291_23.07692_8.54701;0;
;;;;;;;;;;;;;;;;61;50;208;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.6000000000000001;-1.0;4.30622009569378;28.22967_3.82775_14.35407_6.2201_23.44498_5.74163_13.8756_4.30622;1;
;;;;;;;;;;;;;;;;61;51;202;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;10.344827586206897;10.34483_17.24138_14.28571_8.37438_10.34483_18.2266_10.83744_10.34483;0;
;;;;;;;;;;;;;;;;61;52;126;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;14.173228346456693;13.38583_7.08661_14.96063_14.96063_14.17323_5.51181_15.74803_14.17323;0;
;;;;;;;;;;;;;;;;61;53;147;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;14.864864864864865;9.45946_14.86486_10.81081_12.83784_13.51351_11.48649_12.16216_14.86486;0;
;;;;;;;;;;;;;;;;61;54;31;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;15.625;15.625_6.25_15.625_15.625_15.625_6.25_9.375_15.625;0;
;;;;;;;;;;;;;;;;61;55;82;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.4;-1.0;8.433734939759036;21.68675_9.63855_12.04819_9.63855_16.86747_12.04819_9.63855_8.43373;0;
;;;;;;;;;;;;;;;;61;56;26;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;11.11111111111111;25.92593_7.40741_14.81481_3.7037_25.92593_7.40741_3.7037_11.11111;0;
;;;;;;;;;;;;;;;;61;57;386;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;8.527131782945736;32.04134_2.58398_8.52713_5.94315_34.36693_2.32558_5.68475_8.52713;0;
;;;;;;;;;;;;;;;;61;58;63;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.5;-1.0;10.9375;21.875_6.25_12.5_12.5_18.75_6.25_10.9375_10.9375;0;
;;;;;;;;;;;;;;;;61;59;194;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;9.23076923076923;13.84615_15.38462_10.25641_14.35897_7.17949_16.92308_12.82051_9.23077;0;
;;;;;;;;;;;;;;;;61;60;191;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;8.333333333333334;13.54167_10.9375_16.14583_9.89583_13.02083_8.85417_19.27083_8.33333;0;
;;;;;;;;;;;;;;;;61;61;141;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.09999999999999998;-1.0;6.338028169014085;7.74648_11.26761_23.94366_7.04225_8.4507_8.4507_26.76056_6.33803;0;
;;;;;;;;;;;;;;;;61;62;191;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;9.895833333333334;18.75_4.16667_17.70833_10.41667_17.70833_4.16667_17.1875_9.89583;1;
;;;;;;;;;;;;;;;;61;63;95;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.6000000000000001;-1.0;20.833333333333332;15.625_2.08333_16.66667_17.70833_12.5_6.25_8.33333_20.83333;0;
;;;;;;;;;;;;;;;;61;64;162;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;2.4539877300613497;19.0184_16.56442_17.79141_4.90798_3.06748_28.83436_7.36196_2.45399;0;
;;;;;;;;;;;;;;;;61;65;90;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;10.989010989010989;9.89011_9.89011_15.38462_16.48352_8.79121_5.49451_23.07692_10.98901;0;
;;;;;;;;;;;;;;;;61;66;136;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;19.708029197080293;8.0292_2.91971_20.43796_18.9781_8.75912_1.45985_19.70803_19.70803;0;
;;;;;;;;;;;;;;;;61;67;112;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;12.389380530973451;12.38938_4.42478_21.23894_11.50442_13.27434_2.65487_22.12389_12.38938;0;
;;;;;;;;;;;;;;;;61;68;19;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;10.0;15.0_20.0_15.0_5.0_15.0_15.0_5.0_10.0;0;
;;;;;;;;;;;;;;;;61;69;84;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;15.294117647058824;12.94118_5.88235_20.0_9.41176_16.47059_5.88235_14.11765_15.29412;0;
;;;;;;;;;;;;;;;;61;70;130;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;8.396946564885496;9.16031_3.05344_33.58779_4.58015_9.92366_5.34351_25.9542_8.39695;1;
;;;;;;;;;;;;;;;;61;71;54;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;16.363636363636363;16.36364_5.45455_14.54545_18.18182_7.27273_12.72727_9.09091_16.36364;0;
;;;;;;;;;;;;;;;;61;72;164;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;6.666666666666667;28.48485_6.06061_13.33333_9.09091_15.15152_15.75758_5.45455_6.66667;1;
;;;;;;;;;;;;;;;;61;73;37;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;5.2631578947368425;21.05263_5.26316_26.31579_0.0_21.05263_7.89474_13.15789_5.26316;0;
;;;;;;;;;;;;;;;;61;74;327;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.4;-1.0;8.231707317073171;20.12195_12.19512_10.97561_7.31707_19.20732_13.41463_8.53659_8.23171;0;
;;;;;;;;;;;;;;;;61;75;82;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;7.228915662650603;22.89157_9.63855_12.04819_7.22892_20.48193_12.04819_8.43373_7.22892;0;
;;;;;;;;;;;;;;;;61;76;92;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.30000000000000004;-1.0;9.67741935483871;16.12903_2.15054_26.88172_5.37634_16.12903_5.37634_18.27957_9.67742;0;
;;;;;;;;;;;;;;;;61;77;143;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;6.944444444444445;23.61111_8.33333_13.19444_3.47222_27.77778_6.94444_9.72222_6.94444;1;
;;;;;;;;;;;;;;;;61;78;206;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.7;-1.0;5.797101449275362;20.28986_5.7971_16.90821_4.83092_25.12077_0.96618_20.28986_5.7971;1;
;;;;;;;;;;;;;;;;61;79;224;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;1.7777777777777777;12.88889_15.55556_19.11111_5.33333_8.0_16.44444_20.88889_1.77778;1;
;;;;;;;;;;;;;;;;61;80;160;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.5;-1.0;4.3478260869565215;2.48447_6.21118_36.64596_3.72671_4.96894_3.10559_38.50932_4.34783;1;
;;;;;;;;;;;;;;;;61;81;112;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.09999999999999998;-1.0;14.15929203539823;16.81416_6.19469_15.9292_14.15929_11.50442_9.73451_11.50442_14.15929;0;
;;;;;;;;;;;;;;;;61;82;81;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;19.51219512195122;14.63415_7.31707_13.41463_8.53659_26.82927_3.65854_6.09756_19.5122;0;
;;;;;;;;;;;;;;;;61;83;416;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.5;-1.0;1.4388489208633093;27.81775_15.82734_5.27578_3.11751_23.98082_17.506_5.03597_1.43885;0;
;;;;;;;;;;;;;;;;61;84;95;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;2.0833333333333335;36.45833_5.20833_6.25_8.33333_26.04167_9.375_6.25_2.08333;0;
;;;;;;;;;;;;;;;;61;85;164;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;12.727272727272727;20.0_4.24242_13.93939_16.9697_10.90909_8.48485_12.72727_12.72727;1;
;;;;;;;;;;;;;;;;61;86;91;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;9.782608695652174;23.91304_7.6087_10.86957_5.43478_29.34783_6.52174_6.52174_9.78261;0;
;;;;;;;;;;;;;;;;61;87;48;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.5;-1.0;16.3265306122449;12.2449_4.08163_26.53061_8.16327_14.28571_8.16327_10.20408_16.32653;0;
;;;;;;;;;;;;;;;;61;88;47;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.30000000000000004;-1.0;6.25;4.16667_16.66667_25.0_0.0_14.58333_8.33333_25.0_6.25;0;
;;;;;;;;;;;;;;;;61;89;324;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;8.923076923076923;12.61538_6.76923_18.46154_12.30769_12.92308_3.07692_24.92308_8.92308;0;
;;;;;;;;;;;;;;;;61;90;39;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.7;-1.0;15.0;10.0_5.0_25.0_10.0_15.0_2.5_17.5_15.0;0;
;;;;;;;;;;;;;;;;61;91;28;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;3.4482758620689653;17.24138_13.7931_20.68966_0.0_13.7931_17.24138_13.7931_3.44828;0;
;;;;;;;;;;;;;;;;61;92;35;LEFT_UP;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;13.88888888888889;19.44444_8.33333_11.11111_16.66667_13.88889_11.11111_5.55556_13.88889;0;
;;;;;;;;;;;;;;;;61;93;70;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;2.816901408450704;18.30986_9.85915_14.08451_8.4507_18.30986_4.22535_23.94366_2.8169;0;
;;;;;;;;;;;;;;;;61;94;30;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.7;-1.0;9.67741935483871;19.35484_6.45161_16.12903_12.90323_12.90323_3.22581_19.35484_9.67742;0;
;;;;;;;;;;;;;;;;61;95;150;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.20000000000000007;-1.0;6.622516556291391;14.56954_16.55629_13.90728_3.97351_17.21854_15.23179_11.92053_6.62252;0;
;;;;;;;;;;;;;;;;61;96;108;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.20000000000000007;-1.0;5.504587155963303;27.52294_4.58716_13.76147_5.50459_25.68807_4.58716_12.84404_5.50459;0;
;;;;;;;;;;;;;;;;61;97;298;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.20000000000000007;-1.0;5.68561872909699;12.37458_7.69231_23.07692_8.02676_10.36789_6.68896_26.08696_5.68562;0;
;;;;;;;;;;;;;;;;61;98;33;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;8.823529411764707;14.70588_8.82353_17.64706_11.76471_11.76471_8.82353_17.64706_8.82353;0;
;;;;;;;;;;;;;;;;61;99;51;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;1.9230769230769231;25.0_13.46154_7.69231_13.46154_9.61538_13.46154_15.38462_1.92308;0;

;;;;;;;;;;;;;;;;62;0;59;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;RIGHT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;8.333333333333334;16.66667_8.33333_18.33333_8.33333_16.66667_8.33333_15.0_8.33333;0;
;;;;;;;;;;;;;;;;62;1;131;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.20000000000000007;-1.0;1.5151515151515151;3.78788_12.87879_31.81818_2.27273_3.78788_11.36364_32.57576_1.51515;0;
;;;;;;;;;;;;;;;;62;2;247;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.4;-1.0;4.032258064516129;6.04839_12.90323_27.01613_4.43548_6.04839_12.09677_27.41935_4.03226;0;
;;;;;;;;;;;;;;;;62;3;234;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.4;-1.0;3.404255319148936;25.10638_10.6383_10.21277_4.25532_25.53191_8.93617_11.91489_3.40426;0;
;;;;;;;;;;;;;;;;62;4;267;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_ENEMIGO_DESTRUIDO_2.0_2.0;0.0;-1.0;9.701492537313433;25.74627_3.35821_14.55224_2.23881_34.32836_1.86567_8.20896_9.70149;0;
;;;;;;;;;;;;;;;;62;5;141;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;LEFT_DOWN;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;7.042253521126761;13.38028_8.4507_20.42254_7.74648_13.38028_7.74648_21.83099_7.04225;0;
;;;;;;;;;;;;;;;;62;6;265;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.09999999999999998;-1.0;16.917293233082706;15.03759_6.76692_12.03008_15.41353_17.29323_5.6391_10.90226_16.91729;0;
;;;;;;;;;;;;;;;;62;7;76;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;-0.9;-1.0;1.2987012987012987;32.46753_2.5974_24.67532_2.5974_9.09091_22.07792_5.19481_1.2987;0;
;;;;;;;;;;;;;;;;62;8;230;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_2.0_2.0;LEFT;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_2.0_2.0;0.8;-1.0;12.121212121212121;9.52381_15.58442_15.58442_6.49351_15.58442_14.28571_10.82251_12.12121;1;
;;;;;;;;;;;;;;;;62;9;163;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_ENEMIGO_DESTRUIDO_2.0_2.0;0.0;-1.0;6.7073170731707314;10.97561_4.26829_32.31707_3.04878_10.97561_7.31707_24.39024_6.70732;0;
;;;;;;;;;;;;;;;;62;10;198;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_2.0_2.0;LEFT_DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_2.0_2.0;-0.5;-1.0;9.547738693467336;5.02513_7.03518_29.64824_3.51759_15.07538_2.51256_27.63819_9.54774;0;
